LR,Heads,Embeddings,Block Size,Batch Size,Layers,Size,final_loss,total_training_time,Step 0 Loss,Step 100 Loss,Step 200 Loss,Step 300 Loss,Step 400 Loss,Generated Text
0.0006,6,384,128,32,6,"[4096, 86]",1.618118166923523,76.4512197971344,4.5903,2.4797,2.2440,1.8859,1.6649,"Gratta chented sinded thin. ""The wivere\nrepanery maefore witior trace ot's al you dozed trelf\nas, ab"
0.0006,6,384,32,48,2,"[1536, 86]",1.656628966331482,21.622228145599365,4.5756,2.2594,1.9916,1.8349,1.7420,his cre plant\nthe fraby to the isentched tuon teantered\nwhat woure. I haveirn it lens they the Tori
0.0006,6,384,32,48,4,"[1536, 86]",1.599305272102356,37.201507806777954,4.6190,2.2250,1.9334,1.7708,1.6622,Irmall weas in feaw a ertuing to gralling\nbac;.rowereded aronced we creda wart ton entowmised. Zecha
0.0006,6,384,32,48,6,"[1536, 86]",1.7386623620986938,56.572566509246826,4.5944,2.2562,1.9230,1.7524,1.6440,"mome his was forther some, ~2, and sugging. I with gave have your fared that\nhim.""\nGratta chened tak"
0.0006,6,384,64,48,2,"[3072, 86]",1.7792457342147827,26.757830142974854,4.5820,2.3755,2.0070,1.8042,1.6731,"pawlind liging a straiverled ""I as weter the sarelans. Thls had to gew said\n""Ded smen beguld will an"
0.0006,6,384,64,48,4,"[3072, 86]",1.5879238843917847,44.87491297721863,4.6287,2.3695,1.9406,1.7142,1.5845,"more back, will from be be faing dast was\nAnayah's. Gor catta dise.""\nGratta whidded brood and gated"
0.0006,6,384,64,48,6,"[3072, 86]",1.5778366327285767,60.260749101638794,4.5379,2.3938,1.9616,1.7208,1.5716,"grate to Ais him affe to the Pyrran Ar\n%le and glies, and he some gressid dazzing outing the cubs ba"
0.0006,6,384,128,48,2,"[6144, 86]",1.677626609802246,37.819581031799316,4.6224,2.4622,2.1976,1.9076,1.7325,theng. Aopon buard ance comperwas buded. The in\noffe Thats a smil. Kan maeuw waske fure your. Gratta
0.0006,6,384,128,48,4,"[6144, 86]",1.5932897329330444,69.38141918182373,4.6312,2.4495,2.1172,1.7814,1.6027,Pri spong the the smoon alloon. They maue soups\neemalie of the purple of mange ablie rews. The\nmetur
0.0006,6,384,128,48,6,"[6144, 86]",1.5415029525756836,102.66799473762512,4.5940,2.4556,2.1479,1.7704,1.5641,his has was warriors spead has smilath intedgs to\ndid to this athe rem ormoragd. He firmsed my fine\n
0.0006,6,384,32,64,2,"[2048, 86]",1.6631536483764648,24.31005048751831,4.6391,2.2277,1.9319,1.7932,1.6908,"rome bofind!"" General neptopling. ""Tak he THE TER VI – V\nPER ING this look\nAnayah splee,"" for he end"
0.0006,6,384,32,64,4,"[2048, 86]",1.6986368894577026,38.225595235824585,4.5919,2.1963,1.8654,1.7069,1.5993,"enerned and Gera! I way a disked\nto the tuon warre to the cad you, broughtt quicklus. The eyes\nwaill"
0.0006,6,384,32,64,6,"[2048, 86]",1.5569766759872437,53.57826805114746,4.6226,2.2340,1.8818,1.7003,1.5849,Pack GAPTER ISPEAN JEEKING PEATE –I – SEAN\nTEAN\nMEAN MERAGE CHAPTEATE\nGRAFDEIOL THE OF TEATEozing Go
0.0006,6,384,64,64,2,"[4096, 86]",1.610572338104248,29.047275066375732,4.6547,2.3236,1.9569,1.7687,1.6359,"Hrook is the tuon he centand thos the cave,\n""Whes strough scomp-ear wass a patess he thad\nfrothe you"
0.0006,6,384,64,64,4,"[4096, 86]",1.5325052738189697,50.38777256011963,4.6789,2.3272,1.9064,1.6845,1.5485,"EAVN )UBI chieuw your earge, he tuons wisch take liking\nattion bow! We\nccompart, ched his untraved a"
0.0006,6,384,64,64,6,"[4096, 86]",1.47506582736969,71.7783932685852,4.5404,2.3543,1.8976,1.6564,1.5032,"midled folvingeor and Gratta. ""I will!"" I e cleture to\nthey raid shond appeated them borded bignt th"
0.0006,6,384,128,64,2,"[8192, 86]",1.6274573802947998,48.9779007434845,4.6875,2.4413,2.1123,1.8254,1.6480,"nor ar jumile. ""Yess."" The smanta loooking hid of\nthat trounds don the Triefore part. Thas foug fil"
0.0006,6,384,128,64,4,"[8192, 86]",1.5018301010131836,87.7439775466919,4.6099,2.4416,2.0536,1.7384,1.5364,"have feemans ther!"" Ting bared to his shoNm foure\nhim maeuw suppeded sho con and the mace. The the c"
0.0006,6,384,128,64,6,"[8192, 86]",1.4802707433700562,124.2701199054718,4.6494,2.4562,2.0999,1.7387,1.5101,"Zecby racked of the tuons warriant ace trioss we arroor,\nand hoods eving straction them wabe?""\nChape"
0.0006,8,512,32,32,2,"[1024, 86]",1.7604725360870361,25.419102430343628,4.6063,2.2491,1.9908,1.8652,1.7521,"ERANS Rpick stoven. I\nwas decards a.""\nTaka lepaking tuand wed to to\nmoreter coul prust fill, the wac"
0.0006,8,512,32,32,4,"[1024, 86]",1.5819329023361206,43.2512526512146,4.5760,2.2672,1.9750,1.8161,1.7130,"pecthrops. I his had, foonother againjummes, but a stold anroughty criquicked, and the Pring. Gratta"
0.0006,8,512,32,32,6,"[1024, 86]",1.7492115497589111,64.8309497833252,4.6039,2.3576,2.0284,1.8704,1.7359,His rompling for moldded before in top mol of The saeuw to deasty\nhin wan uster himpled a magation\nb
0.0006,8,512,64,32,2,"[2048, 86]",1.5947988033294678,30.80480670928955,4.6450,2.3545,1.9979,1.8041,1.6659,"Chief.""\n• Arpay a small sueg. But blearly wher.'O WE capped a saons and up and the humon\nweache. Pel"
0.0006,8,512,64,32,4,"[2048, 86]",1.6132179498672485,54.84800744056702,4.6003,2.3892,1.9911,1.7749,1.6336,"thand combat was. The was guarded to befolese a nointicned\nsing.\n""I have They a pang Y€u lerow Yahwe"
0.0006,8,512,64,32,6,"[2048, 86]",1.6607904434204102,78.10433149337769,4.5701,2.4498,2.0675,1.8338,1.6603,"lidge Arpreaty."" Namal the head caty at red nown\nthis cry inginnck uppratt!"" Grattatta"" Natta's salG"
0.0006,8,512,128,32,2,"[4096, 86]",1.6269644498825073,39.730995893478394,4.6524,2.4365,2.1213,1.8547,1.6845,"but hEvem. HE is woomet."" Anu not my tred\nthat the smile liked. Grattled Gratta turned to asolly.\n""G"
0.0006,8,512,128,32,4,"[4096, 86]",1.6190276145935059,84.02495455741882,4.5505,2.4613,2.1684,1.8267,1.6303,"and yeleancy. Nower the clabried of of the laust.""\nGratta salook apped and as cust him sice manisir"
0.0006,8,512,128,32,6,"[4096, 86]",1.553715705871582,117.03461456298828,4.6644,2.4753,2.2425,1.8699,1.6239,"he tuon warking of ar cers of the humans, was if mil.\nHe a smell campent that grat of was unater us"
0.0006,8,512,32,48,2,"[1536, 86]",1.648110270500183,30.39087963104248,4.6597,2.1913,1.9337,1.7710,1.6783,IA NEW CE:HESPERATE ACBATE CHAPTER S– A DGUd by the one alsire to to\nCoubly be to to thate's.\nHeG Pe
0.0006,8,512,32,48,4,"[1536, 86]",1.6564332246780396,49.692492961883545,4.6186,2.2090,1.9165,1.7471,1.6356,"Yes our sturnied me underrown his c gattion of sinked!'""\nIs nord took thim Gratta like to do.\n""It im"
0.0006,8,512,32,48,6,"[1536, 86]",1.60390043258667,67.41220736503601,4.6026,2.2825,1.9289,1.7449,1.6347,Chiefor I Yah Elyon Kiven Arphad not\ncobEc. His he firne the\nhe ~illy but and at them gater a\nCHAPTE
0.0006,8,512,64,48,2,"[3072, 86]",1.62349271774292,32.86713147163391,4.5870,2.2891,1.9150,1.7087,1.5901,"dis to hid prowls. We humans the fillieft tuons. I the mup Ely\nfor 1 Roive thems,\ngation he tuons of"
0.0006,8,512,64,48,4,"[3072, 86]",1.4816855192184448,60.2370924949646,4.6080,2.3471,1.8855,1.6687,1.5348,"tment, Taka has look at to see.\nAnayah al arui?""\n""My maste!"" Chief Arphad abow will snee go berent."
0.0006,8,512,64,48,6,"[3072, 86]",1.4293190240859985,88.27894234657288,4.6543,2.4100,1.9451,1.7123,1.5373,"turn't humans again, looked, to hey have noter oned the\nare. ""Fortherss were attent Elight, des tist"
0.0006,8,512,128,48,2,"[6144, 86]",1.5870246887207031,55.97734975814819,4.6223,2.4166,2.0323,1.7717,1.5993,"""You Mays, mome follow nany be they to people a roples. Muzities only bridge of which\nyouars besen o"
0.0006,8,512,128,48,4,"[6144, 86]",1.4525989294052124,105.88827633857727,4.5960,2.4406,2.0569,1.7368,1.5364,"as repain deck ble fect his forwas\ngeed and said to bity finds, their back. When huch was\nwas had hi"
0.0006,8,512,128,48,6,"[6144, 86]",1.497671127319336,147.03484511375427,4.5546,2.4745,2.1697,1.7822,1.5413,"66\nthey tunarly to up I thond?""\n""What! And sir! into thim?""\n""No,"" them it if reasing Anayah think th"
0.0006,8,512,32,64,2,"[2048, 86]",1.5888570547103882,30.364397525787354,4.7398,2.1391,1.8711,1.7162,1.6336,"a care lrosed, efur bovery askmer. The\nnow. I ugat through.\n""These party is gimatick now sow thround"
0.0006,8,512,32,64,4,"[2048, 86]",1.507091760635376,52.94361686706543,4.5090,2.1762,1.8483,1.6814,1.5772,"when. I woll, staps attaking Kinayah had who sold his.\nThe trubess anot Gratta wall that\nof their wo"
0.0006,8,512,32,64,6,"[2048, 86]",1.5059566497802734,73.07317352294922,4.6314,2.2003,1.8616,1.6715,1.5541,"""I sir!""\n""Hoshy come at their.""\nGhatta stowly nears perobling me, they stet now us frief an her viki"
0.0006,8,512,64,64,2,"[4096, 86]",1.5065293312072754,42.456361055374146,4.6266,2.2464,1.8487,1.6655,1.5371,"""noGEatta kning?"" Perana said Bam whis trips fate\nin helpenting Anayah at his treaty hare to was fro"
0.0006,8,512,64,64,4,"[4096, 86]",1.455416202545166,79.09204149246216,4.5680,2.2885,1.8436,1.6017,1.4696,ban accapnearly. As they not earches of quons ame friefush\nZechariyah's\nrare9y in in course and stro
0.0006,8,512,64,64,6,"[4096, 86]",1.4311314821243286,112.49882936477661,4.6124,2.4149,1.9302,1.6502,1.4850,"to the wall.\n""There was the Pyrranger, Chief 1."" Theaâ\nSEAN smallier – of (any the trabowirred. ""Has"
0.0006,8,512,128,64,2,"[8192, 86]",1.5276734828948975,69.42747354507446,4.5945,2.4000,1.9888,1.7178,1.5401,"whad steash!"" Anded. ""Yes, the legmelt sips you. Aftern pare proansed on\nthe crourds weire a no send"
0.0006,8,512,128,64,4,"[8192, 86]",1.41730797290802,123.86658883094788,4.6075,2.4224,1.9734,1.6562,1.4615,"Gratta in to him. This unsher. He tent Gratta looked at def-1\nChief Arphad, they men arrount ago? On"
0.0006,8,512,128,64,6,"[8192, 86]",1.3853012323379517,178.51314902305603,4.5830,2.4556,2.0544,1.6819,1.4380,"""Whan with pass in they seep side inste."" Gratta scaid,\n""I ave all Hi. We my cau eseen with a my\nsco"
0.0006,12,768,32,32,2,"[1024, 86]",1.6720877885818481,36.56912970542908,4.5587,2.1856,1.9225,1.8070,1.6996,is luned Gratta sold\nt mance\nhave to fear prested. He town worchis grespopprittly recoredsurnted. Hi
0.0006,12,768,32,32,4,"[1024, 86]",1.631126880645752,66.64276599884033,4.6042,2.2764,1.9855,1.8363,1.7236,"the cround it name, any owly be reasniing lowhat deve aigh the tuon, ""Torief, to had be to be are in"
0.0006,12,768,32,32,6,"[1024, 86]",1.6928049325942993,95.71388697624207,4.5679,2.5254,2.1444,1.9717,1.8512,"the mutcould down yuran he\nis he tuo hapt. Out?"" Thaving to fave a someresticner vetold an tha. We\nr"
0.0006,12,768,64,32,2,"[2048, 86]",1.6212472915649414,43.48876190185547,4.6076,2.2586,1.8866,1.7146,1.5867,"with would ned to-cubirs.\nTaking in wallong, wide surply be niffrely the cible.""\nAidnon't foll the n"
0.0006,12,768,64,32,4,"[2048, 86]",1.6217529773712158,81.63268995285034,4.5822,2.4209,2.0106,1.7721,1.6352,"Juso I arnager wite. Gratta pare him anminded. Wout\nhambe.\nFery ween we oshoo his do to erched.""\nAid"
0.0006,12,768,64,32,6,"[2048, 86]",1.627685546875,119.47609567642212,4.6673,2.5343,2.1792,1.8994,1.7061,that taked in yould out geturn with sheen tot a\nreath. Gratta ward had was will. But had side had ra
0.0006,12,768,128,32,2,"[4096, 86]",1.4705408811569214,72.88230609893799,4.5931,2.4162,1.9794,1.7314,1.5601,"Pelana's we cleanime came slical are\nbreate othing and chis in\nbewithould of the would not over, cou"
0.0006,12,768,128,32,4,"[4096, 86]",1.5128306150436401,135.09735321998596,4.6592,2.4797,2.1977,1.8118,1.6032,"are nodded, ""They dorthen stip in componterectiance o\npisace.""\nGratta as who without nations nodded"
0.0006,12,768,128,32,6,"[4096, 86]",1.5966298580169678,183.21304750442505,4.6378,2.5606,2.4111,2.0469,1.7375,the cubs on wulls alm. Took the furne all had befor with dean the\nthe nare. Surely to the tend them
0.0006,12,768,32,48,2,"[1536, 86]",1.5239605903625488,40.53174328804016,4.5689,2.1035,1.8336,1.6951,1.5969,"what through propied, sund well evere\nwitheef to his forest him this pare\nehopins, and gate rode bre"
0.0006,12,768,32,48,4,"[1536, 86]",1.5884205102920532,74.86384463310242,4.6783,2.2246,1.9254,1.7555,1.6380,"in anyon, and be stood and be the onlaparces.\nHe the sceek did and stalund to them, wait other to\nbo"
0.0006,12,768,32,48,6,"[1536, 86]",1.6026419401168823,107.43564629554749,4.5534,2.4581,2.0432,1.8536,1.7141,"watenes.\n""Vere, he 1 or war; of up the plans,\nof his wellls noth have tows the\ntell stolds, and his"
0.0006,12,768,64,48,2,"[3072, 86]",1.5183111429214478,57.86013460159302,4.5671,2.1974,1.8080,1.6113,1.4905,"To Thas a guagainstion that this preson.""\nPerhaps werhaps themble gain fintifue.""\nGratta light smile"
0.0006,12,768,64,48,4,"[3072, 86]",1.5063732862472534,110.26112532615662,4.6284,2.3630,1.9085,1.6796,1.5188,the will maeuws sther hadked marks diffinces of and\nTaka formor\ntund taction to the over blaigh not
0.0006,12,768,64,48,6,"[3072, 86]",1.5640844106674194,161.1918122768402,4.5706,2.5337,2.0872,1.8081,1.6027,"hid ston the natip. Sleft, sway well are tall with\nto\nenor the curch ecerfaterencerely, look a flam"
0.0006,12,768,128,48,2,"[6144, 86]",1.3955656290054321,99.71412634849548,4.7155,2.3843,1.9044,1.6395,1.4612,"had not bee thim. How dew deenot;\nthe mansile's aready find. ""It Keannemy, his we\nclowly, move turne"
0.0006,12,768,128,48,4,"[6144, 86]",1.4394186735153198,179.26859998703003,4.6321,2.4643,2.0838,1.7176,1.5045,"""Gratta? Whild an to smels unave\n""Thany splacks. I a mumberbackly Ke\nhav in Anayah have you.""\n""Eve G"
0.0006,12,768,128,48,6,"[6144, 86]",1.4821597337722778,394.41914558410645,4.6194,2.5413,2.3502,1.9312,1.6115,"IF This beare\nmily and boicate morted just a not givle to the pad.""\nCominow, Gratta loked and hif Ta"
0.0006,12,768,32,64,2,"[2048, 86]",1.5353667736053467,58.18331217765808,4.6211,2.0540,1.7811,1.6286,1.5419,"wipTy, to we ouon. Evensiwere.\nThis amal were doubt. With wen the like traie, and\nyouse the graps of"
0.0006,12,768,32,64,4,"[2048, 86]",1.5816874504089355,99.0351414680481,4.6135,2.2019,1.8512,1.6778,1.5714,"generals a fached fewteld, andthered melk and they not\nhave and forer osh the Tuon paws\nwas unTuons."
0.0006,12,768,32,64,6,"[2048, 86]",1.6064131259918213,145.51884031295776,4.6198,2.4341,2.0098,1.7723,1.6288,"Gratta know was or his cheart, bunna safe to be\nkfee the sothing. ""He Lamek have light, the yof of o"
0.0006,12,768,64,64,2,"[4096, 86]",1.4903209209442139,83.29297423362732,4.6183,2.1264,1.7451,1.5677,1.4370,that Too sa ginu armiled misen hat\ntroupicts. The t should evere. We will be was mumberfur\ngares. Gr
0.0006,12,768,64,64,4,"[4096, 86]",1.4118952751159668,143.09352111816406,4.5520,2.3333,1.8593,1.6005,1.4470,"HU"". This befroore did no speeplad had sell.\n""Syee shile you till carms before it!\nBut alliany of Pe"
0.0006,12,768,64,64,6,"[4096, 86]",1.5041964054107666,197.47730112075806,4.5468,2.5331,2.1059,1.7778,1.5584,"ISkaing of any had and he head torcharchilm.\n“Gratta quiet would and this wealish.\n""May Yons."" Yes,"
0.0006,12,768,128,64,2,"[8192, 86]",1.3415518999099731,146.70204877853394,4.5864,2.3613,1.8452,1.5721,1.3914,"Gratta reval Beariyah. He wall humander him morders,\nthey to remies with Gratta. ""What a gar gi~e yo"
0.0006,12,768,128,64,4,"[8192, 86]",1.3518056869506836,258.3100061416626,4.6785,2.4509,2.0375,1.6721,1.4421,"Your fur.""\n""Noot ther you must proct human to the was powed operfuren\nwith them, he sail. I have the"
0.0003,1,64,32,32,2,"[1024, 86]",2.5572099685668945,9.413568019866943,4.5872,3.0848,2.8137,2.6795,2.5836,"AiI roberithes ched thisat dath. in r at bin ith tond Payulakareng the ooumed\nhentDa n he ba""miscaki"
0.0003,1,64,32,32,4,"[1024, 86]",2.5000698566436768,13.696079969406128,4.6420,3.0356,2.7649,2.6314,2.5480,nigh wray charts Phesa banie areegisratclat nd ye awer cerapowm tesloraDgend ck hiy anod cema sthemo
0.0003,1,64,32,32,6,"[1024, 86]",2.4301743507385254,16.991016149520874,4.5467,2.9611,2.6999,2.5725,2.4781,"on manprslyed the\nat ""The ake br tinr whiern.""""\nI imMmt the\ne sme o,\ntthe nile m~Nad fy- ced shakeFo"
0.0003,1,64,64,32,2,"[2048, 86]",2.6700122356414795,8.578840970993042,4.6112,3.0641,2.8155,2.6910,2.6214,thais th l. orred I and adistthespeute\nAnri samat bed ke titerner. humasrangHisgwels\nned ht tht d\nw
0.0003,1,64,64,32,4,"[2048, 86]",2.5312368869781494,13.005078554153442,4.6829,2.9871,2.7467,2.6365,2.5718,"e\nEECPe malto ororf mi7thube mo!J\nCEaud re, t atillyr tand\ncf n\nhad and wa\nted samee iveouathedoad c"
0.0003,1,64,64,32,6,"[2048, 86]",2.515550136566162,16.933126211166382,4.6096,2.9729,2.7306,2.6222,2.5550,"thig te a do tof ad f listhader thind wgay worokdomes t."" s Pine f we Te F rid !I be thV lais""AP nma"
0.0003,1,64,128,32,2,"[4096, 86]",2.6243042945861816,8.947555780410767,4.6635,3.0464,2.7933,2.6975,2.6382,"""\nAANI.-"", cas ""- fen""W\nGratheoueipeotoxer heley\nt YGe thacin het hache tid. Eonore ak""Y as urthi6 a"
0.0003,1,64,128,32,4,"[4096, 86]",2.5860180854797363,13.456314086914062,4.6451,2.9911,2.7532,2.6490,2.5952,"cen2 mes ws wlytnt; tofphe a hine teg t yond ch ""\npler and date a he gQurok0 tisraioilafoustl th, Pe"
0.0003,1,64,128,32,6,"[4096, 86]",2.5138583183288574,21.647132635116577,4.6461,2.9458,2.7187,2.6225,2.5725,"bnonesadd e thte waZefumowonot r ts, y.\nChemiu, hanat mas met ce edpathepar. as t fue n ite ind ande"
0.0003,1,64,32,48,2,"[1536, 86]",2.4990317821502686,10.212840795516968,4.5881,3.0708,2.7967,2.6682,2.5552,tie torilfuwo slarmeaconeof ttas.\nhle achesk beantimera hetur atghepestheed io t harr whe tuTek bart
0.0003,1,64,32,48,4,"[1536, 86]",2.4442665576934814,13.227463006973267,4.5550,3.0045,2.7256,2.5961,2.5003,"sthan wgyie an t5Yis anound.d Th s dechaiy wis rind nong eo’oriond mats als, th gh\nmarif pleponok. """
0.0003,1,64,32,48,6,"[1536, 86]",2.414557695388794,17.470454692840576,4.6033,2.9394,2.6774,2.5617,2.4609,"onqeve n be. Grattceratestand. “e j, €he oturon, nd.""0(or A7 st fore tey st ou tho malferre tionedel"
0.0003,1,64,64,48,2,"[3072, 86]",2.5730741024017334,9.482437372207642,4.6830,3.0824,2.7987,2.6917,2.6093,"Gstpy..""S\nA\nANan f ay AYh was thineisounthoohe uis.""\nChe, catharhe4AA\nNouily Thkot brret w this.""\n""i"
0.0003,1,64,64,48,4,"[3072, 86]",2.540659189224243,13.522526502609253,4.6100,2.9634,2.7217,2.6208,2.5449,"plergallad nan slsighis. Tsebowamonn, le freravewe Then. Grroueneske akiplike bup whe Tilsedyeowenst"
0.0003,1,64,64,48,6,"[3072, 86]",2.486058473587036,18.499372005462646,4.6653,2.9268,2.6861,2.5866,2.5255,"ow iben serismof hed ntrer aNhid h Thethorerd aree niharede le mt, for hathe t, h thc4e Atotuilpegif"
0.0003,1,64,128,48,2,"[6144, 86]",2.646057367324829,10.912879705429077,4.6236,3.0639,2.8117,2.7007,2.6347,"heirathisd the baoftes Tokarppa t batid Mowoco t oount hinll m.""Ra bede tharemin ben 6lg\nsarig hm ad"
0.0003,1,64,128,48,4,"[6144, 86]",2.5703165531158447,15.273848533630371,4.6817,2.9631,2.7324,2.6375,2.5833,"hhe\nanra\ntah, ord,e hedichig EAwsthenyabe bI s g w haifid makauoutred wans\n""""DAYAmahemif ie ve. and"
0.0003,1,64,128,48,6,"[6144, 86]",2.540140151977539,20.20815896987915,4.6397,2.9073,2.7032,2.6080,2.5548,"tk to\nclyake ain stouto-he.n Tr\nbeleoumad cabuiethYe ameste lls red, I itegs ""rl weu/ y Ai%oraatheyo"
0.0003,1,64,32,64,2,"[2048, 86]",2.512054681777954,10.642499208450317,4.6450,3.0806,2.7968,2.6674,2.5558,"hs noqThe, mig\nbond piod Arthe agte ’ rubincyora qa the wotadmathed to ang ""\nLecit iufta9ibooona ti."
0.0003,1,64,32,64,4,"[2048, 86]",2.409303665161133,14.657788276672363,4.6649,2.9680,2.6753,2.5308,2.4257,"cy mout the brokingis\nthe thad yo ose a car benof but\nthigeran tren hanouis nighg is\nf,ont is dusser"
0.0003,1,64,32,64,6,"[2048, 86]",2.327986240386963,19.446654319763184,4.5688,2.8950,2.6550,2.5112,2.3886,"hmad odist ickeme pa8 w2Km, wors the surkthan at'rpep the natt Grald hillow eon acums wally."" bied T"
0.0003,1,64,64,64,2,"[4096, 86]",2.604609966278076,10.54780888557434,4.5873,3.0639,2.7921,2.6641,2.5985,"/AaI mte sowe atn l( ul“nmed asarp b eyo ted, He of in.\nPTurnelahe th t wawft owaw bo, r whm tas the"
0.0003,1,64,64,64,4,"[4096, 86]",2.4638843536376953,15.237053155899048,4.6599,3.0137,2.7225,2.6084,2.5398,"APxlad eris\nwo Gryo Thatanthathd ssid ca, anl.""""I thoZato seme, Ide a s d ea""yt toiaked wes spag\nGho"
0.0003,1,64,64,64,6,"[4096, 86]",2.5616583824157715,18.985469579696655,4.5697,2.9206,2.7042,2.5954,2.5241,"HA0Yo frit aE-ong and th us,˜""N thepn wve blyke ashew ce, thnlld miy He o b waled hed wacephasthe th"
